01/17/2022 00:00:00,1087.5, 46.9,980.0, 190
01/17/2022 00:15:00,1087.7, 46.7,979.9, 190
01/17/2022 00:30:00,1087.6, 47.0,979.9, 190
01/17/2022 00:45:00,1087.7, 46.6,979.9, 190
01/17/2022 01:00:00, 67.9, 44.3,978.1, 190
01/17/2022 01:15:00, 67.8, 44.7,977.9,f003
01/17/2022 01:30:00, 68.0, 43.9,977.8,f003
01/17/2022 01:45:00, 68.1, 44.4,977.9,f000
01/17/2022 02:00:00, 67.9, 45.1,978.0,f003
01/17/2022 02:15:00, 68.3, 43.6,978.0,f000
01/17/2022 02:30:00, 68.3, 44.0,977.9,f000
01/17/2022 02:45:00, 68.2, 44.4,978.0,f000
01/17/2022 03:00:00, 68.8, 43.8,978.1,f000
01/17/2022 03:15:00, 68.5, 43.8,978.1,f000
01/17/2022 03:30:00, 68.3, 44.1,978.2,f000
01/17/2022 03:45:00, 68.4, 43.3,978.1,f000
01/17/2022 04:00:00, 68.2, 43.7,978.0,f000
01/17/2022 04:15:00, 68.1, 43.7,978.1,f000
01/17/2022 04:30:00, 68.4, 43.3,978.2,f000
01/17/2022 04:45:00, 68.2, 43.9,978.2,f000
01/17/2022 05:00:00, 68.5, 44.0,978.2,f000
01/17/2022 05:15:00, 68.4, 43.8,978.5,f000
01/17/2022 05:30:00, 68.2, 44.1,978.8,f000
01/17/2022 05:45:00, 68.5, 43.3,978.9,f000
01/17/2022 06:00:00, 68.5, 44.0,979.0,f000
01/17/2022 06:15:00, 68.2, 43.7,979.2,f000
01/17/2022 06:30:00, 68.4, 43.4,979.4,f000
01/17/2022 06:45:00, 68.3, 43.7,979.7,f000
01/17/2022 07:00:00, 68.5, 43.3,980.0,f000
01/17/2022 07:15:00, 68.7, 43.5,980.4,f000
01/17/2022 07:30:00, 68.3, 43.9,980.4,f000
01/17/2022 07:45:00, 68.7, 42.9,980.8,f000
01/17/2022 08:00:00, 68.8, 43.3,980.9,f000
01/17/2022 08:15:00, 68.7, 43.6,981.1,f000
01/17/2022 08:30:00, 68.8, 43.1,981.2,f000
01/17/2022 08:45:00, 68.7, 43.4,981.3,f000
01/17/2022 09:00:00, 68.8, 42.9,981.6,f000
01/17/2022 09:15:00, 69.1, 43.1,981.8,f000
01/17/2022 09:30:00, 68.8, 43.7,982.1,f000
01/17/2022 09:45:00, 69.0, 43.4,982.2,f000
01/17/2022 10:00:00, 69.2, 43.0,982.6,f000
01/17/2022 10:15:00, 69.0, 43.9,982.7,f000
01/17/2022 10:45:00, 69.3, 43.3,983.1,f000
01/17/2022 11:15:00, 69.2, 42.7,983.0,f000
01/17/2022 11:30:00, 68.8, 42.7,983.0,f000
01/17/2022 11:45:00, 74.3, 43.4,982.7,f00c
01/17/2022 12:00:00, 69.7, 43.1,982.7,f000
01/17/2022 12:15:00, 69.6, 43.5,983.0,f000
01/17/2022 12:30:00, 74.6, 45.6,982.9,f000
01/17/2022 12:45:00, 68.1, 44.3,982.8,f003
01/17/2022 13:00:00, 72.0, 43.2,982.8,f000
01/17/2022 13:15:00, 66.7, 38.8,982.8,f033
01/17/2022 13:30:00, 68.0, 41.2,982.9,f000
01/17/2022 13:45:00, 67.0, 42.8,983.3,f000
01/17/2022 14:00:00, 66.9, 43.8,983.9,f000
01/17/2022 14:15:00, 68.0, 41.2,983.9,f00c
01/17/2022 14:30:00, 66.9, 42.3,984.1,f000
01/17/2022 14:45:00, 68.0, 42.6,984.1,f30c
01/17/2022 15:00:00, 67.6, 41.1,984.1,f000
01/17/2022 15:15:00, 67.1, 41.0,984.1,f300
01/17/2022 15:30:00, 67.7, 44.5,984.4,f300
01/17/2022 15:45:00, 67.8, 41.4,984.7,f300
