01/19/2022 00:00:00, 67.9, 45.1,1007.6,f000
01/19/2022 00:05:00, 67.8, 46.2,1007.6,f000
01/19/2022 00:10:00, 67.8, 44.9,1007.6,f000
01/19/2022 00:15:00, 67.9, 44.7,1007.9,f000
01/19/2022 00:20:00, 67.9, 44.7,1007.9,f000
01/19/2022 00:25:00, 68.0, 45.0,1008.1,f000
01/19/2022 00:30:00, 68.1, 45.4,1008.0,f000
01/19/2022 00:35:00, 68.0, 45.7,1008.0,f000
01/19/2022 00:40:00, 68.0, 45.7,1008.0,f000
01/19/2022 00:45:00, 67.8, 45.5,1007.7,f000
01/19/2022 00:50:00, 67.7, 45.8,1007.8,f000
01/19/2022 00:55:00, 67.8, 46.2,1007.9,f000
01/19/2022 01:00:00, 67.6, 45.7,1007.8,f000
01/19/2022 01:05:00, 67.7, 45.9,1007.9,f000
01/19/2022 01:10:00, 67.7, 45.4,1007.8,f000
01/19/2022 01:15:00, 67.8, 45.5,1007.8,f000
01/19/2022 01:20:00, 67.7, 45.0,1007.7,f000
01/19/2022 01:25:00, 67.9, 45.5,1007.7,f000
01/19/2022 01:30:00, 67.9, 46.3,1007.8,f000
01/19/2022 01:35:00, 67.8, 45.6,1007.8,f000
01/19/2022 01:40:00, 67.8, 46.2,1008.0,f000
01/19/2022 01:45:00, 67.7, 46.6,1008.2,f000
01/19/2022 01:50:00, 67.8, 46.3,1008.3,f000
01/19/2022 01:55:00, 67.8, 46.9,1008.1,f000
01/19/2022 02:00:00, 67.8, 46.7,1008.1,f000
01/19/2022 02:05:00, 67.8, 46.2,1008.1,f000
01/19/2022 02:10:00, 67.8, 46.1,1008.2,f000
01/19/2022 02:15:00, 67.8, 45.8,1008.2,f000
01/19/2022 02:20:00, 67.9, 45.8,1008.5,f000
01/19/2022 02:25:00, 68.1, 46.4,1008.6,f000
01/19/2022 02:30:00, 68.0, 46.4,1008.7,f000
01/19/2022 02:35:00, 68.0, 46.3,1008.7,f000
01/19/2022 02:40:00, 67.9, 46.7,1008.9,f000
01/19/2022 02:45:00, 67.9, 47.0,1008.9,f000
01/19/2022 02:50:00, 68.0, 47.5,1008.9,f000
01/19/2022 02:55:00, 67.9, 47.0,1009.2,f000
01/19/2022 03:00:00, 67.8, 47.6,1009.2,f000
01/19/2022 03:05:00, 67.9, 47.4,1009.3,f000
01/19/2022 03:10:00, 68.0, 47.1,1009.1,f000
01/19/2022 03:15:00, 68.0, 46.9,1008.9,f000
01/19/2022 03:20:00, 68.2, 47.0,1009.1,f000
01/19/2022 03:25:00, 68.3, 46.7,1009.1,f000
01/19/2022 03:30:00, 68.3, 46.8,1009.4,f000
01/19/2022 03:35:00, 68.2, 47.9,1009.4,f000
01/19/2022 03:40:00, 68.2, 47.5,1009.3,f000
01/19/2022 03:45:00, 68.1, 47.5,1009.3,f000
01/19/2022 03:50:00, 68.1, 47.7,1009.5,f000
01/19/2022 03:55:00, 68.1, 47.5,1009.6,f000
01/19/2022 04:00:00, 68.1, 47.6,1009.7,f000
01/19/2022 04:05:00, 68.0, 47.3,1009.9,f000
01/19/2022 04:10:00, 68.2, 47.2,1010.0,f000
01/19/2022 04:15:00, 68.2, 46.9,1010.2,f000
01/19/2022 04:20:00, 68.5, 47.1,1010.4,f000
01/19/2022 04:25:00, 68.4, 47.3,1010.5,f000
01/19/2022 04:30:00, 68.4, 47.7,1010.4,f000
01/19/2022 04:35:00, 68.3, 47.4,1010.4,f000
01/19/2022 04:40:00, 68.0, 47.2,1010.6,f000
01/19/2022 04:45:00, 68.1, 47.8,1010.7,f000
01/19/2022 04:50:00, 68.1, 47.5,1010.8,f000
01/19/2022 04:55:00, 68.1, 48.3,1010.7,f000
01/19/2022 05:00:00, 68.0, 47.6,1010.7,f000
01/19/2022 05:05:00, 68.1, 47.4,1010.8,f000
01/19/2022 05:10:00, 68.3, 46.9,1010.8,f000
01/19/2022 05:15:00, 68.4, 47.3,1010.9,f000
01/19/2022 05:20:00, 68.8, 47.3,1011.1,f000
01/19/2022 05:25:00, 68.6, 47.1,1011.1,f000
01/19/2022 05:30:00, 68.4, 47.3,1011.1,f000
01/19/2022 05:35:00, 68.3, 48.2,1011.2,f000
