01/21/2022 07:30:00, 68.7, 42.7,1036.3,f000
01/21/2022 07:35:00, 68.7, 42.9,1036.4,f000
01/21/2022 07:40:00, 68.7, 43.2,1036.4,f000
01/21/2022 07:45:00, 68.9, 43.1,1036.5,f000
01/21/2022 07:50:00, 69.3, 42.9,1036.5,f000
01/21/2022 07:55:00, 69.3, 42.6,1036.6,f000
01/21/2022 08:00:00, 69.5, 43.1,1036.7,f000
01/21/2022 08:05:00, 69.3, 42.5,1036.6,f000
01/21/2022 08:10:00, 69.3, 42.9,1036.6,f000
01/21/2022 08:15:00, 69.1, 42.5,1036.6,f000
01/21/2022 08:20:00, 69.3, 42.6,1036.7,f000
01/21/2022 08:25:00, 69.5, 42.3,1036.6,f000
01/21/2022 08:30:00, 69.9, 42.2,1036.6,f000
01/21/2022 08:35:00, 69.9, 41.9,1036.6,f000
01/21/2022 08:40:00, 69.8, 41.6,1036.6,f000
01/21/2022 08:45:00, 70.0, 42.7,1036.7,f00c
01/21/2022 08:50:00, 70.0, 42.0,1036.7,f00c
01/21/2022 08:55:00, 69.9, 42.8,1036.7,f000
01/21/2022 09:00:00, 70.2, 42.6,1036.7,f00c
01/21/2022 09:05:00, 70.3, 43.0,1036.7,f00c
01/21/2022 09:10:00, 70.5, 41.6,1036.7,f00c
01/21/2022 09:15:00, 70.3, 42.1,1036.6,f00c
01/21/2022 09:20:00, 70.2, 42.1,1036.6,f00c
01/21/2022 09:25:00, 70.2, 41.9,1036.6,f00c
01/21/2022 09:30:00, 70.2, 42.0,1036.6,f00c
01/21/2022 09:35:00, 70.2, 41.9,1036.6,f00c
01/21/2022 09:40:00, 70.5, 41.8,1036.7,f00c
01/21/2022 09:45:00, 70.4, 41.9,1036.7,f00c
01/21/2022 09:50:00, 70.6, 42.0,1036.7,f00c
01/21/2022 09:55:00, 70.6, 42.3,1036.7,f00c
01/21/2022 10:00:00, 70.4, 42.5,1036.8,f00c
01/21/2022 10:05:00, 70.4, 42.0,1036.8,f00c
01/21/2022 10:10:00, 70.5, 42.7,1036.8,f00c
01/21/2022 10:15:00, 70.5, 42.2,1036.7,f00c
01/21/2022 10:20:00, 70.8, 42.0,1036.7,f00c
01/21/2022 10:25:00, 70.6, 41.0,1036.6,f00c
01/21/2022 10:30:00, 70.7, 41.8,1036.6,f00c
01/21/2022 10:35:00, 70.7, 41.7,1036.6,f00c
01/21/2022 10:40:00, 70.7, 42.2,1036.4,f00c
01/21/2022 10:45:00, 70.8, 42.1,1036.5,f00c
01/21/2022 10:50:00, 71.9, 41.0,1036.5,f00c
01/21/2022 10:55:00, 71.8, 41.2,1036.5,f00c
01/21/2022 11:00:00, 71.8, 41.3,1036.4,f00c
01/21/2022 11:05:00, 71.8, 41.5,1036.3,f00c
01/21/2022 11:10:00, 71.8, 41.4,1036.3,f00c
01/21/2022 11:15:00, 71.7, 41.4,1036.2,f00c
01/21/2022 11:20:00, 71.7, 41.5,1036.1,f00c
01/21/2022 11:25:00, 71.7, 41.5,1036.0,f00c
01/21/2022 11:30:00, 71.8, 41.6,1035.8,f00c
01/21/2022 11:35:00, 71.8, 41.6,1035.6,f00c
01/21/2022 11:40:00, 71.8, 41.7,1035.6,f00c
01/21/2022 11:45:00, 71.9, 41.5,1035.5,f00c
01/21/2022 11:50:00, 71.8, 41.8,1035.4,f00c
01/21/2022 11:55:00, 71.9, 41.7,1035.4,f00c
01/21/2022 12:00:00, 71.9, 41.7,1035.4,f00c
01/21/2022 12:05:00, 71.9, 41.7,1035.3,f00c
01/21/2022 12:10:00, 72.0, 41.8,1035.2,f00c
01/21/2022 12:15:00, 71.9, 41.8,1035.2,f00c
01/21/2022 12:20:00, 70.6, 38.9,1035.0,f03c
01/21/2022 12:25:00, 69.6, 37.7,1035.0,f030
01/21/2022 12:30:00, 68.8, 35.7,1034.9,f030
01/21/2022 12:35:00, 68.4, 36.3,1035.0,f030
01/21/2022 12:40:00, 68.8, 36.4,1034.9,f030
01/21/2022 12:45:00, 68.7, 36.4,1035.0,f030
01/21/2022 12:50:00, 68.7, 36.1,1034.9,f030
01/21/2022 12:55:00, 68.4, 36.3,1034.9,f030
01/21/2022 13:00:00, 68.3, 36.6,1034.9,f030
01/21/2022 13:05:00, 68.2, 36.2,1034.9,f030
01/21/2022 13:10:00, 69.4, 36.0,1034.8,f030
01/21/2022 13:15:00, 68.7, 37.9,1034.7,f030
01/21/2022 13:20:00, 68.0, 36.6,1034.7,f033
01/21/2022 13:25:00, 68.3, 37.0,1034.7,f030
01/21/2022 13:30:00, 68.1, 36.8,1034.7,f030
01/21/2022 13:35:00, 68.1, 37.0,1034.5,f030
01/21/2022 13:40:00, 68.0, 37.5,1034.4,f033
01/21/2022 13:45:00, 67.9, 37.4,1034.3,f033
01/21/2022 13:50:00, 67.8, 37.5,1034.3,f033
01/21/2022 13:55:00, 67.7, 37.6,1034.2,f033
01/21/2022 14:00:00, 68.1, 37.5,1034.2,f030
01/21/2022 14:05:00, 67.8, 38.0,1034.2,f033
01/21/2022 14:10:00, 67.6, 38.2,1034.2,f033
01/21/2022 14:15:00, 67.9, 38.2,1034.1,f033
01/21/2022 14:20:00, 67.5, 38.4,1034.1,f033
01/21/2022 14:25:00, 67.7, 38.3,1034.1,f033
01/21/2022 14:30:00, 68.1, 38.5,1034.0,f030
01/21/2022 14:35:00, 67.3, 38.8,1034.0,f033
01/21/2022 14:40:00, 67.5, 38.7,1033.9,f033
01/21/2022 14:45:00, 68.1, 38.6,1034.0,f030
01/21/2022 14:55:00, 32.0,  0.0, 28.0,f333
01/21/2022 15:00:00, 32.0,  0.0, 28.0,f333
01/21/2022 15:05:00, 32.0,  0.0, 28.0,f333
01/21/2022 15:10:00, 32.0,  0.0, 28.0,f333
01/21/2022 15:15:00, 69.5,  0.0,1037.7,f030
01/21/2022 15:20:00, 68.9,  0.0,1037.6,f030
01/21/2022 15:25:00, 69.0,  0.0,1037.6,f030
01/21/2022 15:30:00, 69.0, 45.0,1037.6,f000
01/21/2022 15:35:00, 69.2, 45.0,1037.5,f000
01/21/2022 15:40:00, 69.2, 45.0,1037.5,f000
01/21/2022 15:45:00, 69.0, 45.0,1037.5,f000
01/21/2022 15:50:00, 68.5, 45.0,1037.4,f000
01/21/2022 15:55:00, 68.5, 45.0,1037.4,f000
01/21/2022 16:00:00, 68.4, 45.0,1037.3,f000
01/21/2022 16:05:00, 68.3, 45.0,1037.1,f000
01/21/2022 16:10:00, 68.4, 45.0,1037.2,f000
01/21/2022 16:15:00, 68.3, 45.0,1037.3,f000
01/21/2022 16:20:00, 68.3, 45.0,1037.3,f000
01/21/2022 16:25:00, 68.6, 45.0,1037.2,f000
01/21/2022 16:30:00, 68.8, 45.0,1037.2,f000
01/21/2022 16:35:00, 68.7, 45.0,1037.2,f000
01/21/2022 16:40:00, 68.5, 45.0,1037.1,f000
01/21/2022 16:45:00, 68.6, 45.0,1037.0,f000
01/21/2022 16:50:00, 68.6, 45.0,1037.0,f000
01/21/2022 16:55:00, 68.3, 45.0,1036.9,f000
01/21/2022 17:00:00, 68.2, 45.0,1037.0,f000
01/21/2022 17:05:00, 68.1, 45.0,1037.1,f000
01/21/2022 17:10:00, 68.3, 45.0,1037.2,f000
01/21/2022 17:15:00, 68.3, 45.0,1037.2,f000
01/21/2022 17:20:00, 68.3, 45.0,1037.2,f000
01/21/2022 17:25:00, 68.1, 45.0,1037.2,f000
01/21/2022 17:30:00, 67.9, 45.0,1037.1,f003
01/21/2022 17:35:00, 68.0, 45.0,1037.2,f003
01/21/2022 17:40:00, 67.5, 45.0,1037.2,f003
01/21/2022 17:45:00, 67.4, 45.0,1037.3,f003
01/21/2022 17:50:00, 67.4, 45.0,1037.2,f003
01/21/2022 17:55:00, 67.4, 45.0,1037.2,f003
01/21/2022 18:00:00, 67.5, 45.0,1037.2,f003
01/21/2022 18:05:00, 68.0, 45.0,1037.1,f003
01/21/2022 18:10:00, 67.4, 45.0,1037.1,f003
01/21/2022 18:15:00, 67.4, 45.0,1037.1,f003
01/21/2022 18:20:00, 67.3, 45.0,1037.1,f003
01/21/2022 18:25:00, 67.1, 45.0,1036.9,f003
01/21/2022 18:30:00, 67.3, 45.0,1036.9,f003
01/21/2022 18:35:00, 67.2, 45.0,1037.0,f003
01/21/2022 18:40:00, 67.1, 45.0,1036.9,f003
01/21/2022 18:45:00, 68.3, 45.0,1036.8,f000
01/21/2022 18:55:00, 68.2, 45.0,1036.6,f000
01/21/2022 19:00:00, 68.6, 45.0,1036.7,f000
01/21/2022 19:05:00, 68.4, 45.0,1036.7,f000
01/21/2022 19:10:00, 68.4, 45.0,1037.8,f000
01/21/2022 19:15:00, 68.2, 45.0,1037.9,f000
01/21/2022 19:20:00, 68.2, 45.0,1037.8,f000
01/21/2022 19:25:00, 68.3, 45.0,1037.7,f000
01/21/2022 19:30:00, 68.1, 45.0,1037.7,f000
01/21/2022 19:40:00, 68.0, 51.0,1037.6,f0c3
01/21/2022 19:45:00, 67.9, 51.0,1037.6,f0c3
01/21/2022 19:50:00, 68.3, 51.0,1037.6,f0c0
01/21/2022 19:55:00, 68.4, 51.0,1037.4,f0c0
01/21/2022 20:00:00, 68.3, 51.0,1037.3,f0c0
01/21/2022 20:05:00, 68.3, 51.0,1037.4,f0c0
01/21/2022 20:10:00, 68.0, 51.0,1037.4,f0c3
01/21/2022 20:15:00, 67.8, 51.0,1037.5,f0c3
01/21/2022 20:20:00, 67.8, 51.0,1037.5,f0c3
01/21/2022 20:25:00, 68.0, 51.0,1037.5,f0c3
01/21/2022 20:30:00, 68.4, 51.0,1037.4,f0c0
01/21/2022 20:35:00, 68.1, 51.0,1037.5,f0c0
01/21/2022 20:40:00, 68.0, 51.0,1037.3,f0c3
01/21/2022 20:45:00, 67.9, 51.0,1037.3,f0c3
01/21/2022 20:50:00, 67.8, 51.0,1037.1,f0c3
01/21/2022 20:55:00, 67.8, 51.0,1037.2,f0c3
01/21/2022 21:00:00, 68.8, 51.0,1037.1,f0c0
01/21/2022 21:05:00, 68.9, 51.0,1037.1,f0c0
01/21/2022 21:10:00, 68.9, 51.0,1037.0,f0c0
01/21/2022 21:15:00, 68.8, 51.0,1036.9,f0c0
01/21/2022 21:20:00, 68.8, 51.0,1036.7,f0c0
01/21/2022 21:25:00, 68.7, 51.0,1036.9,f0c0
01/21/2022 21:30:00, 68.7, 51.0,1036.9,f0c0
